date	html	pdf	abstract	epdf
2012-08-01	31	23	11	0
2012-09-01	23	11	6	0
2012-10-01	18	18	9	0
2012-11-01	17	16	4	0
2012-12-01	13	7	6	0
2013-01-01	24	16	6	0
2013-02-01	26	15	5	0
2013-03-01	24	5	9	0
2013-04-01	43	14	6	0
2013-05-01	26	12	1	0
2013-06-01	12	10	5	0
2013-07-01	9	5	5	0
2013-08-01	14	3	5	0
2013-09-01	19	5	1	0
2013-10-01	33	17	0	0
2013-11-01	19	15	2	0
2013-12-01	16	14	0	0
2014-01-01	9	9	2	0
2014-02-01	22	5	0	0
2014-03-01	27	5	1	0
2014-04-01	20	3	2	0
2014-05-01	14	3	3	0
2014-06-01	18	20	1	0
2014-07-01	22	16	15	0
2014-08-01	18	16	2	0
2014-09-01	18	13	1	0
2014-10-01	21	13	2	0
2014-11-01	20	24	1	0
2014-12-01	11	26	0	0
2015-01-01	47	8	5	0
2015-02-01	15	19	2	0
2015-03-01	19	3	2	0
2015-04-01	16	4	2	0
2015-05-01	51	10	5	0
2015-06-01	23	21	3	2
2015-07-01	11	7	1	0
2015-08-01	18	20	0	0
2015-09-01	16	11	0	0
2015-10-01	20	15	1	0
2015-11-01	25	12	3	1
2015-12-01	29	10	0	0
2016-01-01	18	11	3	0
2016-02-01	8	15	0	0
2016-03-01	23	17	4	0
2016-04-01	19	15	5	0
