date	html	pdf	abstract	epdf
2012-01-01	7	0	0	0
2012-02-01	12	6	1	0
2012-03-01	17	6	0	0
2012-04-01	17	15	0	0
2012-05-01	16	14	0	0
2012-06-01	15	10	0	0
2012-07-01	17	10	0	0
2012-08-01	49	14	0	0
2012-09-01	38	12	1	0
2012-10-01	42	12	0	0
2012-11-01	33	13	0	0
2012-12-01	22	15	3	0
2013-01-01	25	10	1	0
2013-02-01	31	10	1	0
2013-03-01	42	17	2	0
2013-04-01	68	25	4	0
2013-05-01	58	11	2	0
2013-06-01	13	10	7	0
2013-07-01	11	8	1	0
2013-08-01	22	28	2	0
2013-09-01	18	17	2	0
2013-10-01	8	19	0	0
2013-11-01	26	16	1	0
2013-12-01	22	18	3	0
2014-01-01	11	10	4	0
2014-02-01	23	16	1	0
2014-03-01	39	38	2	0
2014-04-01	27	25	4	0
2014-05-01	27	32	4	0
2014-06-01	16	17	4	0
2014-07-01	26	34	10	0
2014-08-01	33	25	3	0
2014-09-01	63	37	3	0
2014-10-01	41	29	2	0
2014-11-01	21	15	1	0
2014-12-01	23	15	3	0
2015-01-01	23	21	2	0
2015-02-01	10	6	2	0
2015-03-01	15	25	2	0
2015-04-01	37	20	3	0
2015-05-01	35	23	6	0
2015-06-01	45	30	2	3
2015-07-01	22	21	0	0
2015-08-01	28	24	1	0
2015-09-01	31	27	0	0
2015-10-01	37	23	1	0
2015-11-01	35	29	1	0
2015-12-01	32	25	0	0
2016-01-01	13	18	1	0
2016-02-01	25	25	1	0
2016-03-01	26	17	0	0
2016-04-01	29	15	0	0
