date	html	pdf	abstract	epdf
2012-01-01	24	14	0	0
2012-02-01	22	3	0	0
2012-03-01	28	5	1	0
2012-04-01	7	1	0	0
2012-05-01	15	5	4	0
2012-06-01	3	1	1	0
2012-07-01	17	6	0	0
2012-08-01	13	5	0	0
2012-09-01	20	12	1	0
2012-10-01	23	5	1	0
2012-11-01	20	6	1	0
2012-12-01	16	10	1	0
2013-01-01	26	8	0	0
2013-02-01	25	21	18	0
2013-03-01	19	10	10	0
2013-04-01	44	12	2	0
2013-05-01	44	9	0	0
2013-06-01	16	3	5	0
2013-07-01	18	2	2	0
2013-08-01	14	3	1	0
2013-09-01	22	4	0	0
2013-10-01	16	3	0	0
2013-11-01	17	2	1	0
2013-12-01	21	8	0	0
2014-01-01	34	6	2	0
2014-02-01	32	14	1	0
2014-03-01	28	1	3	0
2014-04-01	12	1	1	0
2014-05-01	36	2	2	0
2014-06-01	30	5	1	0
2014-07-01	81	10	14	0
2014-08-01	39	10	4	0
2014-09-01	28	13	1	0
2014-10-01	49	17	1	0
2014-11-01	34	22	0	0
2014-12-01	21	20	2	0
2015-01-01	81	18	1	0
2015-02-01	27	19	3	0
2015-03-01	28	4	3	0
2015-04-01	57	3	1	0
2015-05-01	54	7	6	0
2015-06-01	29	3	4	2
2015-07-01	32	7	0	0
2015-08-01	36	1	0	0
2015-09-01	30	4	1	0
2015-10-01	24	6	1	0
2015-11-01	27	6	5	0
2015-12-01	36	9	1	0
2016-01-01	37	6	1	0
2016-02-01	36	19	0	0
2016-03-01	7	4	0	0
2016-04-01	18	6	4	0
