date	html	pdf	abstract	epdf
2013-02-01	24	20	2	0
2013-03-01	52	34	10	0
2013-04-01	54	14	15	0
2013-05-01	75	22	7	0
2013-06-01	40	15	2	0
2013-07-01	40	9	4	0
2013-08-01	25	19	5	0
2013-09-01	40	37	2	0
2013-10-01	51	35	6	0
2013-11-01	50	23	8	0
2013-12-01	36	42	4	0
2014-01-01	22	4	2	0
2014-02-01	48	24	1	0
2014-03-01	41	30	1	0
2014-04-01	25	9	2	0
2014-05-01	44	35	7	0
2014-06-01	38	6	3	0
2014-07-01	47	5	25	0
2014-08-01	30	5	2	0
2014-09-01	29	15	3	0
2014-10-01	45	8	8	0
2014-11-01	83	20	4	0
2014-12-01	44	6	6	0
2015-01-01	31	1	4	0
2015-02-01	30	1	3	0
2015-03-01	22	13	2	0
2015-04-01	43	5	7	0
2015-05-01	71	12	9	0
2015-06-01	21	17	1	3
2015-07-01	36	13	2	0
2015-08-01	33	16	2	0
2015-09-01	29	23	2	0
2015-10-01	35	26	3	0
2015-11-01	33	27	3	0
2015-12-01	37	19	0	0
2016-01-01	16	14	2	1
2016-02-01	46	23	4	0
2016-03-01	39	40	2	0
2016-04-01	33	33	3	0
