date	html	pdf	abstract	epdf
2013-10-01	22	13	9	0
2013-11-01	25	14	7	0
2013-12-01	13	5	3	0
2014-01-01	19	20	4	0
2014-02-01	25	7	1	0
2014-03-01	33	10	0	0
2014-04-01	29	4	2	0
2014-05-01	15	7	2	0
2014-06-01	23	7	2	0
2014-07-01	25	8	14	0
2014-08-01	26	9	3	0
2014-09-01	31	5	2	0
2014-10-01	31	5	3	0
2014-11-01	32	14	2	0
2014-12-01	26	9	5	0
2015-01-01	30	3	2	0
2015-02-01	26	5	3	0
2015-03-01	35	4	4	0
2015-04-01	14	3	9	0
2015-05-01	16	9	7	0
2015-06-01	24	8	4	3
2015-07-01	21	4	3	0
2015-08-01	12	3	1	0
2015-09-01	13	23	1	0
2015-10-01	33	8	1	0
2015-11-01	35	13	4	0
2015-12-01	23	3	1	0
2016-01-01	29	9	2	0
2016-02-01	31	8	3	0
2016-03-01	33	15	0	0
2016-04-01	38	12	2	0
