date	html	pdf	abstract	epdf
2013-11-01	26	6	5	0
2013-12-01	21	15	2	0
2014-01-01	26	15	8	0
2014-02-01	65	10	6	0
2014-03-01	73	8	0	0
2014-04-01	54	11	1	0
2014-05-01	40	8	2	0
2014-06-01	37	7	0	0
2014-07-01	34	6	7	0
2014-08-01	24	6	5	0
2014-09-01	45	12	1	0
2014-10-01	102	22	2	0
2014-11-01	116	43	1	0
2014-12-01	107	40	4	0
2015-01-01	73	3	3	0
2015-02-01	146	3	2	0
2015-03-01	209	11	3	0
2015-04-01	102	14	2	0
2015-05-01	104	15	5	4
2015-06-01	48	10	1	2
2015-07-01	42	4	1	0
2015-08-01	25	6	0	0
2015-09-01	77	12	1	1
2015-10-01	166	42	2	4
2015-11-01	130	27	2	4
2015-12-01	99	27	2	3
2016-01-01	116	39	4	4
2016-02-01	124	15	0	1
2016-03-01	208	24	1	0
2016-04-01	132	38	3	0
