date	html	pdf	abstract	epdf
2012-01-01	23	19	0	0
2012-02-01	17	2	2	0
2012-03-01	22	10	1	0
2012-04-01	24	5	0	0
2012-05-01	30	5	3	0
2012-06-01	27	13	2	0
2012-07-01	17	4	1	0
2012-08-01	30	13	0	0
2012-09-01	22	10	0	0
2012-10-01	31	15	0	0
2012-11-01	46	17	1	0
2012-12-01	37	4	2	0
2013-01-01	39	11	2	0
2013-02-01	52	8	3	0
2013-03-01	64	28	2	0
2013-04-01	62	30	5	0
2013-05-01	78	17	1	0
2013-06-01	37	9	3	0
2013-07-01	46	6	2	0
2013-08-01	35	14	2	0
2013-09-01	32	14	1	0
2013-10-01	47	21	0	0
2013-11-01	42	5	1	0
2013-12-01	33	5	0	0
2014-01-01	22	7	3	0
2014-02-01	25	16	0	0
2014-03-01	26	11	5	0
2014-04-01	33	11	1	0
2014-05-01	56	10	10	0
2014-06-01	24	10	3	0
2014-07-01	36	13	16	0
2014-08-01	22	14	3	0
2014-09-01	40	17	4	0
2014-10-01	37	20	1	0
2014-11-01	39	29	2	0
2014-12-01	23	16	1	0
2015-01-01	40	13	4	0
2015-02-01	17	9	5	0
2015-03-01	35	26	2	0
2015-04-01	26	22	1	0
2015-05-01	22	16	11	0
2015-06-01	44	35	1	1
2015-07-01	21	20	3	0
2015-08-01	22	18	1	0
2015-09-01	24	15	1	0
2015-10-01	26	37	3	1
2015-11-01	30	20	2	0
2015-12-01	23	16	2	0
2016-01-01	22	11	3	0
2016-02-01	25	14	3	0
2016-03-01	38	16	0	0
2016-04-01	28	12	1	0
