date	html	pdf	abstract	epdf
2013-08-01	9	2	4	0
2013-09-01	17	4	2	0
2013-10-01	16	3	5	0
2013-11-01	20	3	2	0
2013-12-01	10	4	1	0
2014-01-01	14	8	2	0
2014-02-01	18	12	1	0
2014-03-01	16	6	4	0
2014-04-01	13	0	3	0
2014-05-01	30	12	3	0
2014-06-01	27	5	1	0
2014-07-01	40	13	8	0
2014-08-01	19	3	2	0
2014-09-01	22	1	2	0
2014-10-01	34	6	3	0
2014-11-01	20	3	3	0
2014-12-01	23	6	3	0
2015-01-01	41	3	4	0
2015-02-01	30	9	5	0
2015-03-01	24	10	4	0
2015-04-01	33	3	6	0
2015-05-01	20	8	7	0
2015-06-01	19	19	3	1
2015-07-01	25	7	3	0
2015-08-01	19	8	3	0
2015-09-01	25	9	1	1
2015-10-01	38	6	6	0
2015-11-01	41	11	3	0
2015-12-01	30	7	2	0
2016-01-01	28	11	6	0
2016-02-01	25	19	3	0
2016-03-01	27	13	2	0
2016-04-01	18	17	3	0
