date	html	pdf	abstract	epdf
2012-08-01	41	38	14	0
2012-09-01	32	8	9	0
2012-10-01	52	11	11	0
2012-11-01	54	14	11	0
2012-12-01	25	7	12	0
2013-01-01	18	5	14	0
2013-02-01	27	17	11	0
2013-03-01	29	12	14	0
2013-04-01	33	8	10	0
2013-05-01	61	16	5	0
2013-06-01	27	12	6	0
2013-07-01	28	8	5	0
2013-08-01	26	8	6	0
2013-09-01	39	10	1	0
2013-10-01	49	22	1	0
2013-11-01	54	16	7	0
2013-12-01	56	12	4	0
2014-01-01	22	9	5	0
2014-02-01	45	17	3	0
2014-03-01	43	13	5	0
2014-04-01	49	7	5	0
2014-05-01	102	11	9	0
2014-06-01	100	18	5	0
2014-07-01	47	17	18	0
2014-08-01	45	24	8	0
2014-09-01	65	15	6	0
2014-10-01	110	19	8	0
2014-11-01	146	28	4	0
2014-12-01	50	10	11	0
2015-01-01	85	8	17	0
2015-02-01	108	12	16	0
2015-03-01	95	5	14	0
2015-04-01	93	7	14	0
2015-05-01	202	12	20	2
2015-06-01	110	16	7	6
2015-07-01	64	9	9	1
2015-08-01	86	16	3	0
2015-09-01	80	25	4	1
2015-10-01	108	284	12	0
2015-11-01	110	247	8	0
2015-12-01	45	237	7	0
2016-01-01	39	142	5	0
2016-02-01	40	20	6	0
2016-03-01	73	12	6	0
2016-04-01	85	13	5	0
