date	html	pdf	abstract	epdf
2012-01-01	13	1	1	0
2012-02-01	6	0	1	0
2012-03-01	12	3	0	0
2012-04-01	22	11	1	0
2012-05-01	34	27	1	0
2012-06-01	13	1	0	0
2012-07-01	12	2	2	0
2012-08-01	16	0	0	0
2012-09-01	5	2	1	0
2012-10-01	21	1	0	0
2012-11-01	28	2	1	0
2012-12-01	10	0	2	0
2013-01-01	9	11	2	0
2013-02-01	7	10	1	0
2013-03-01	12	7	1	0
2013-04-01	42	2	2	0
2013-05-01	43	0	2	0
2013-06-01	23	2	2	0
2013-07-01	12	0	1	0
2013-08-01	8	1	2	0
2013-09-01	26	3	0	0
2013-10-01	16	5	1	0
2013-11-01	16	21	1	0
2013-12-01	11	11	0	0
2014-01-01	6	7	2	0
2014-02-01	19	5	0	0
2014-03-01	15	4	1	0
2014-04-01	14	8	2	0
2014-05-01	18	30	1	0
2014-06-01	12	15	2	0
2014-07-01	23	35	12	0
2014-08-01	11	8	1	0
2014-09-01	28	17	1	0
2014-10-01	19	16	1	0
2014-11-01	30	29	0	0
2014-12-01	12	10	2	0
2015-01-01	25	4	1	0
2015-02-01	13	2	2	0
2015-03-01	13	8	2	0
2015-04-01	14	10	1	0
2015-05-01	23	8	8	0
2015-06-01	27	33	1	0
2015-07-01	4	4	1	0
2015-08-01	6	5	0	0
2015-09-01	20	7	1	0
2015-10-01	20	17	1	0
2015-11-01	16	24	1	0
2015-12-01	20	14	0	0
2016-01-01	23	17	3	0
2016-02-01	14	3	0	0
2016-03-01	18	9	0	0
2016-04-01	16	10	0	0
