date	html	pdf	abstract	epdf
2012-01-01	103	18	1	0
2012-02-01	101	26	2	0
2012-03-01	317	48	2	0
2012-04-01	491	66	1	0
2012-05-01	512	107	0	0
2012-06-01	358	84	1	0
2012-07-01	150	19	4	0
2012-08-01	215	32	2	0
2012-09-01	321	78	3	0
2012-10-01	353	46	1	0
2012-11-01	296	18	3	0
2012-12-01	242	30	3	0
2013-01-01	217	31	9	0
2013-02-01	240	91	4	0
2013-03-01	413	88	6	0
2013-04-01	393	91	2	0
2013-05-01	304	129	9	0
2013-06-01	348	87	10	0
2013-07-01	257	75	6	0
2013-08-01	206	66	10	0
2013-09-01	255	107	2	0
2013-10-01	289	114	0	0
2013-11-01	302	112	3	0
2013-12-01	204	82	8	0
2014-01-01	115	43	6	0
2014-02-01	149	58	0	0
2014-03-01	290	124	2	0
2014-04-01	245	87	2	0
2014-05-01	326	114	1	0
2014-06-01	278	94	2	0
2014-07-01	183	65	16	0
2014-08-01	200	66	3	0
2014-09-01	320	124	1	0
2014-10-01	345	116	2	0
2014-11-01	383	108	3	0
2014-12-01	212	60	3	0
2015-01-01	150	42	4	0
2015-02-01	128	30	2	0
2015-03-01	328	105	3	0
2015-04-01	383	29	1	0
2015-05-01	395	148	7	1
2015-06-01	342	134	2	4
2015-07-01	257	77	0	0
2015-08-01	153	67	1	0
2015-09-01	152	112	2	0
2015-10-01	301	144	1	0
2015-11-01	284	120	1	0
2015-12-01	174	48	0	0
2016-01-01	168	52	4	1
2016-02-01	113	42	0	0
2016-03-01	221	76	1	0
2016-04-01	283	52	0	0
