date	html	pdf	abstract	epdf
2012-01-01	59	26	0	0
2012-02-01	153	39	1	0
2012-03-01	331	72	1	0
2012-04-01	227	56	0	0
2012-05-01	263	119	3	0
2012-06-01	177	33	0	0
2012-07-01	77	29	1	0
2012-08-01	175	21	2	0
2012-09-01	184	31	2	0
2012-10-01	194	29	2	0
2012-11-01	162	46	2	0
2012-12-01	77	16	4	0
2013-01-01	111	32	12	0
2013-02-01	167	47	10	0
2013-03-01	333	89	13	0
2013-04-01	293	82	8	0
2013-05-01	242	159	12	0
2013-06-01	258	75	11	0
2013-07-01	144	26	9	0
2013-08-01	219	29	10	0
2013-09-01	228	27	2	0
2013-10-01	256	67	0	0
2013-11-01	323	66	2	0
2013-12-01	153	39	1	0
2014-01-01	58	14	3	0
2014-02-01	155	39	1	0
2014-03-01	304	47	1	0
2014-04-01	235	27	1	0
2014-05-01	311	64	3	0
2014-06-01	275	50	1	0
2014-07-01	144	27	13	0
2014-08-01	267	43	6	0
2014-09-01	379	52	9	0
2014-10-01	335	36	10	0
2014-11-01	364	38	8	0
2014-12-01	198	8	11	0
2015-01-01	199	37	11	0
2015-02-01	235	20	8	0
2015-03-01	413	40	10	0
2015-04-01	329	24	9	0
2015-05-01	591	49	17	4
2015-06-01	543	51	10	19
2015-07-01	172	19	11	0
2015-08-01	232	42	8	0
2015-09-01	280	32	6	1
2015-10-01	309	54	10	0
2015-11-01	273	37	9	1
2015-12-01	201	31	8	0
2016-01-01	164	30	11	1
2016-02-01	130	24	8	0
2016-03-01	255	50	10	3
2016-04-01	166	30	9	0
