date	html	pdf	abstract	epdf
2013-11-01	19	2	2	0
2013-12-01	29	2	2	0
2014-01-01	19	2	9	0
2014-02-01	17	5	4	0
2014-03-01	8	2	1	0
2014-04-01	11	1	1	0
2014-05-01	3	4	1	0
2014-06-01	3	2	0	0
2014-07-01	15	2	12	0
2014-08-01	5	1	4	0
2014-09-01	6	2	1	0
2014-10-01	14	5	1	0
2014-11-01	8	2	2	0
2014-12-01	7	0	2	0
2015-01-01	20	0	2	0
2015-02-01	6	0	2	0
2015-03-01	11	1	3	0
2015-04-01	11	3	4	0
2015-05-01	11	5	7	0
2015-06-01	11	7	2	1
2015-07-01	6	1	0	0
2015-08-01	9	4	0	0
2015-09-01	8	2	0	0
2015-10-01	11	6	1	0
2015-11-01	8	2	2	0
2015-12-01	14	0	0	0
2016-01-01	11	3	4	0
2016-02-01	5	2	0	0
2016-03-01	10	3	0	0
2016-04-01	9	4	1	0
