date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	216	8	7	0
2012-02-01	191	9	1	0
2012-03-01	346	9	0	0
2012-04-01	310	11	0	0
2012-05-01	454	31	1	0
2012-06-01	358	17	0	0
2012-07-01	340	13	3	0
2012-08-01	351	9	0	0
2012-09-01	445	12	1	0
2012-10-01	456	6	1	0
2012-11-01	302	7	0	0
2012-12-01	119	2	2	0
2013-01-01	75	3	0	0
2013-02-01	94	16	2	0
2013-03-01	127	18	3	0
2013-04-01	141	21	3	0
2013-05-01	103	15	1	0
2013-06-01	69	10	2	0
2013-07-01	35	2	1	0
2013-08-01	65	9	2	0
2013-09-01	50	2	0	0
2013-10-01	46	9	0	0
2013-11-01	49	2	2	0
2013-12-01	48	4	0	0
2014-01-01	50	2	2	0
2014-02-01	71	4	0	0
2014-03-01	82	4	2	0
2014-04-01	72	1	1	0
2014-05-01	67	19	2	0
2014-06-01	35	18	0	0
2014-07-01	67	19	5	0
2014-08-01	53	16	2	0
2014-09-01	51	4	1	0
2014-10-01	39	6	2	0
2014-11-01	57	6	0	0
2014-12-01	24	2	1	0
2015-01-01	57	2	3	0
2015-02-01	54	6	3	0
2015-03-01	68	7	2	0
2015-04-01	63	10	5	0
2015-05-01	77	3	7	0
2015-06-01	66	6	2	2
2015-07-01	51	1	0	0
2015-08-01	31	3	0	0
2015-09-01	31	4	1	0
2015-10-01	56	4	1	0
2015-11-01	47	3	1	0
2015-12-01	33	4	0	0
2016-01-01	50	5	3	0
2016-02-01	66	4	0	0
2016-03-01	50	4	0	0
2016-04-01	78	12	0	0
