date	html	pdf	abstract	epdf
2012-01-01	24	1	2	0
2012-02-01	13	2	0	0
2012-03-01	42	4	0	0
2012-04-01	35	1	0	0
2012-05-01	25	2	0	0
2012-06-01	12	0	0	0
2012-07-01	10	1	2	0
2012-08-01	25	3	1	0
2012-09-01	19	0	1	0
2012-10-01	23	2	0	0
2012-11-01	21	3	3	0
2012-12-01	15	1	2	0
2013-01-01	10	1	0	0
2013-02-01	22	1	2	0
2013-03-01	10	1	3	0
2013-04-01	14	3	0	0
2013-05-01	18	3	1	0
2013-06-01	6	2	2	0
2013-07-01	14	2	2	0
2013-08-01	7	3	2	0
2013-09-01	9	0	1	0
2013-10-01	12	2	0	0
2013-11-01	8	5	1	0
2013-12-01	15	2	2	0
2014-01-01	3	2	2	0
2014-02-01	6	3	0	0
2014-03-01	10	6	1	0
2014-04-01	7	3	1	0
2014-05-01	7	2	1	0
2014-06-01	6	2	1	0
2014-07-01	40	3	16	0
2014-08-01	11	3	2	0
2014-09-01	12	2	1	0
2014-10-01	22	3	1	0
2014-11-01	13	2	0	0
2014-12-01	9	1	3	0
2015-01-01	21	2	2	0
2015-02-01	8	1	2	0
2015-03-01	16	0	4	0
2015-04-01	12	1	5	0
2015-05-01	7	11	8	0
2015-06-01	11	3	1	0
2015-07-01	8	3	0	0
2015-08-01	16	3	0	0
2015-09-01	8	2	0	0
2015-10-01	20	6	1	0
2015-11-01	16	3	1	0
2015-12-01	21	2	0	0
2016-01-01	18	5	3	0
2016-02-01	18	6	1	0
2016-03-01	19	4	0	0
2016-04-01	18	8	0	0
