date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	24	2	0	0
2012-02-01	125	18	0	0
2012-03-01	206	3	0	0
2012-04-01	103	5	0	0
2012-05-01	56	1	0	0
2012-06-01	54	2	0	0
2012-07-01	36	3	0	0
2012-08-01	30	1	0	0
2012-09-01	20	1	0	0
2012-10-01	40	5	0	0
2012-11-01	37	4	0	0
2012-12-01	21	0	0	0
2013-01-01	15	3	0	0
2013-02-01	146	2	0	0
2013-03-01	185	6	0	0
2013-04-01	104	9	0	0
2013-05-01	67	8	0	0
2013-06-01	38	4	0	0
2013-07-01	23	3	0	0
2013-08-01	29	6	0	0
2013-09-01	13	1	0	0
2013-10-01	26	3	0	0
2013-11-01	20	3	0	0
2013-12-01	24	5	0	0
2014-01-01	20	2	0	0
2014-02-01	94	3	0	0
2014-03-01	83	7	0	0
2014-04-01	68	3	0	0
2014-05-01	76	4	0	0
2014-06-01	43	2	0	0
2014-07-01	54	10	0	0
2014-08-01	39	5	0	0
2014-09-01	32	3	0	0
2014-10-01	29	6	0	0
2014-11-01	21	3	0	0
2014-12-01	52	4	0	0
2015-01-01	41	5	0	0
2015-02-01	139	3	0	0
2015-03-01	213	0	0	0
2015-04-01	106	7	0	0
2015-05-01	54	8	0	0
2015-06-01	31	3	0	0
2015-07-01	23	8	0	0
2015-08-01	26	2	0	0
2015-09-01	17	3	0	0
2015-10-01	24	3	0	0
2015-11-01	23	6	0	0
2015-12-01	29	2	0	0
2016-01-01	14	6	0	0
2016-02-01	48	3	0	0
2016-03-01	51	2	0	0
2016-04-01	49	7	0	0
