date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	175	73	25	0
2012-02-01	197	88	13	0
2012-03-01	310	50	15	0
2012-04-01	336	127	10	0
2012-05-01	354	94	15	0
2012-06-01	341	79	7	0
2012-07-01	229	76	11	0
2012-08-01	236	64	11	0
2012-09-01	351	105	8	0
2012-10-01	327	114	12	0
2012-11-01	427	152	2	0
2012-12-01	190	59	3	0
2013-01-01	210	72	27	0
2013-02-01	241	129	11	0
2013-03-01	419	167	13	0
2013-04-01	383	145	16	0
2013-05-01	288	110	8	0
2013-06-01	194	138	16	0
2013-07-01	146	85	9	0
2013-08-01	130	104	13	0
2013-09-01	209	161	3	0
2013-10-01	170	169	11	0
2013-11-01	259	245	15	0
2013-12-01	116	98	25	0
2014-01-01	120	84	23	0
2014-02-01	156	93	19	0
2014-03-01	195	132	18	0
2014-04-01	215	148	18	0
2014-05-01	238	160	18	0
2014-06-01	177	221	18	0
2014-07-01	151	182	26	0
2014-08-01	138	223	17	0
2014-09-01	195	258	10	0
2014-10-01	181	230	6	0
2014-11-01	196	288	8	0
2014-12-01	105	94	9	0
2015-01-01	117	41	5	0
2015-02-01	239	62	5	0
2015-03-01	219	84	9	0
2015-04-01	197	85	7	0
2015-05-01	198	88	12	3
2015-06-01	190	48	6	13
2015-07-01	172	43	7	0
2015-08-01	107	28	6	0
2015-09-01	173	26	6	0
2015-10-01	210	56	14	1
2015-11-01	167	182	10	0
2015-12-01	115	82	2	0
2016-01-01	163	112	4	0
2016-02-01	126	74	3	1
2016-03-01	120	69	2	0
2016-04-01	164	94	8	0
