date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	49	84	17	0
2012-02-01	79	99	16	0
2012-03-01	148	156	14	0
2012-04-01	169	222	8	0
2012-05-01	187	217	8	0
2012-06-01	145	218	9	0
2012-07-01	59	70	12	0
2012-08-01	76	177	10	0
2012-09-01	113	177	11	0
2012-10-01	147	256	8	0
2012-11-01	119	194	3	0
2012-12-01	83	98	10	0
2013-01-01	84	63	27	0
2013-02-01	88	70	12	0
2013-03-01	159	125	11	0
2013-04-01	197	68	8	0
2013-05-01	188	100	9	0
2013-06-01	104	105	12	0
2013-07-01	98	103	11	0
2013-08-01	131	97	9	0
2013-09-01	87	115	2	0
2013-10-01	130	119	6	0
2013-11-01	153	114	14	0
2013-12-01	105	83	25	0
2014-01-01	64	58	22	0
2014-02-01	116	71	18	0
2014-03-01	111	119	24	0
2014-04-01	109	111	20	0
2014-05-01	131	192	20	0
2014-06-01	95	120	21	0
2014-07-01	80	95	26	0
2014-08-01	81	109	15	0
2014-09-01	54	117	12	0
2014-10-01	100	167	7	0
2014-11-01	127	157	6	0
2014-12-01	70	71	10	0
2015-01-01	68	63	10	0
2015-02-01	65	69	3	0
2015-03-01	107	278	5	0
2015-04-01	133	226	4	0
2015-05-01	144	177	12	1
2015-06-01	115	186	3	6
2015-07-01	101	114	1	0
2015-08-01	101	85	0	0
2015-09-01	116	137	1	0
2015-10-01	124	152	2	1
2015-11-01	199	282	2	0
2015-12-01	85	113	1	2
2016-01-01	95	66	4	0
2016-02-01	81	57	0	0
2016-03-01	95	51	1	2
2016-04-01	102	61	1	1
