date	html	pdf	abstract	epdf
2014-05-01	42	16	8	0
2014-06-01	39	17	4	0
2014-07-01	45	19	21	0
2014-08-01	27	18	3	0
2014-09-01	20	15	2	0
2014-10-01	24	18	1	0
2014-11-01	20	20	2	0
2014-12-01	11	10	0	0
2015-01-01	29	6	2	0
2015-02-01	16	11	2	0
2015-03-01	13	27	2	0
2015-04-01	19	21	3	0
2015-05-01	18	15	5	0
2015-06-01	12	14	2	0
2015-07-01	22	23	1	0
2015-08-01	23	18	0	0
2015-09-01	29	25	1	0
2015-10-01	26	34	1	0
2015-11-01	26	21	2	0
2015-12-01	36	11	3	0
2016-01-01	22	14	1	0
2016-02-01	22	12	0	0
2016-03-01	33	22	0	0
2016-04-01	19	18	1	0
