date	html	pdf	abstract	epdf
2012-12-01	17	13	8	0
2013-01-01	27	18	8	0
2013-02-01	31	28	8	0
2013-03-01	33	31	6	0
2013-04-01	19	12	3	0
2013-05-01	51	12	2	0
2013-06-01	12	22	1	0
2013-07-01	11	7	3	0
2013-08-01	17	14	2	0
2013-09-01	13	11	1	0
2013-10-01	13	8	0	0
2013-11-01	16	11	2	0
2013-12-01	16	8	3	0
2014-01-01	16	4	3	0
2014-02-01	13	6	0	0
2014-03-01	22	16	3	0
2014-04-01	10	9	2	0
2014-05-01	14	18	2	0
2014-06-01	16	11	4	0
2014-07-01	14	12	8	0
2014-08-01	10	14	1	0
2014-09-01	16	11	1	0
2014-10-01	18	23	4	0
2014-11-01	12	35	0	0
2014-12-01	15	30	7	0
2015-01-01	31	18	7	0
2015-02-01	5	25	4	0
2015-03-01	15	11	3	0
2015-04-01	9	10	11	0
2015-05-01	25	5	7	0
2015-06-01	12	12	3	1
2015-07-01	11	11	2	0
2015-08-01	19	10	1	0
2015-09-01	4	6	0	0
2015-10-01	16	7	2	1
2015-11-01	18	18	3	0
2015-12-01	18	12	2	0
2016-01-01	10	11	2	1
2016-02-01	12	6	4	0
2016-03-01	19	18	0	0
2016-04-01	19	10	3	0
