date	html	pdf	abstract	epdf
2013-05-01	15	8	3	0
2013-06-01	40	17	4	0
2013-07-01	56	23	8	0
2013-08-01	44	21	4	0
2013-09-01	36	6	0	0
2013-10-01	50	17	6	0
2013-11-01	37	19	7	0
2013-12-01	38	12	0	0
2014-01-01	33	10	2	0
2014-02-01	39	13	0	0
2014-03-01	53	25	0	0
2014-04-01	41	8	3	0
2014-05-01	35	22	2	0
2014-06-01	42	8	3	0
2014-07-01	70	19	11	0
2014-08-01	34	15	1	0
2014-09-01	43	10	1	0
2014-10-01	56	22	2	0
2014-11-01	54	16	1	0
2014-12-01	44	22	3	0
2015-01-01	47	18	5	0
2015-02-01	31	12	3	0
2015-03-01	128	28	3	0
2015-04-01	80	30	6	0
2015-05-01	83	33	8	0
2015-06-01	61	29	3	4
2015-07-01	65	32	0	0
2015-08-01	42	23	0	0
2015-09-01	68	35	0	0
2015-10-01	87	33	3	0
2015-11-01	94	40	2	0
2015-12-01	61	28	2	0
2016-01-01	47	24	3	0
2016-02-01	46	36	1	0
2016-03-01	78	29	2	0
2016-04-01	67	35	0	0
