date	html	pdf	abstract	epdf
2012-01-01	24	8	1	0
2012-02-01	18	6	1	0
2012-03-01	12	22	1	0
2012-04-01	22	15	0	0
2012-05-01	30	19	1	0
2012-06-01	16	16	0	0
2012-07-01	24	12	5	0
2012-08-01	31	16	9	0
2012-09-01	38	18	1	0
2012-10-01	32	23	1	0
2012-11-01	29	22	1	0
2012-12-01	26	13	1	0
2013-01-01	25	12	2	0
2013-02-01	30	24	2	0
2013-03-01	42	16	1	0
2013-04-01	59	23	2	0
2013-05-01	54	38	1	0
2013-06-01	26	15	2	0
2013-07-01	18	10	0	0
2013-08-01	22	21	2	0
2013-09-01	31	16	1	0
2013-10-01	21	29	0	0
2013-11-01	35	25	3	0
2013-12-01	9	7	1	0
2014-01-01	12	8	2	0
2014-02-01	27	14	0	0
2014-03-01	36	32	2	0
2014-04-01	30	18	2	0
2014-05-01	23	19	3	0
2014-06-01	21	13	2	0
2014-07-01	35	8	8	0
2014-08-01	29	18	1	0
2014-09-01	25	15	1	0
2014-10-01	30	27	1	0
2014-11-01	27	17	3	0
2014-12-01	20	7	4	0
2015-01-01	27	7	1	0
2015-02-01	18	16	2	0
2015-03-01	35	21	2	0
2015-04-01	23	17	1	0
2015-05-01	23	19	5	0
2015-06-01	21	19	1	2
2015-07-01	25	11	0	0
2015-08-01	25	9	0	0
2015-09-01	9	12	0	0
2015-10-01	27	22	1	0
2015-11-01	29	35	1	0
2015-12-01	19	11	1	0
2016-01-01	21	19	3	0
2016-02-01	30	6	2	0
2016-03-01	19	5	2	1
2016-04-01	25	25	0	0
