date	html	pdf	abstract	epdf
2013-10-01	32	20	10	0
2013-11-01	45	29	4	0
2013-12-01	25	9	0	0
2014-01-01	27	9	3	0
2014-02-01	11	9	1	0
2014-03-01	31	21	3	0
2014-04-01	12	2	2	0
2014-05-01	13	12	1	0
2014-06-01	17	7	0	0
2014-07-01	26	7	17	0
2014-08-01	7	2	3	0
2014-09-01	7	5	1	0
2014-10-01	18	15	1	0
2014-11-01	13	6	1	0
2014-12-01	7	2	6	0
2015-01-01	25	4	6	0
2015-02-01	12	3	2	0
2015-03-01	9	9	5	0
2015-04-01	9	6	2	0
2015-05-01	10	8	9	0
2015-06-01	23	6	13	4
2015-07-01	14	7	6	0
2015-08-01	2	7	22	0
2015-09-01	9	3	6	0
2015-10-01	13	2	2	0
2015-11-01	24	11	2	0
2015-12-01	16	5	0	0
2016-01-01	10	6	1	0
2016-02-01	4	2	0	0
2016-03-01	16	12	5	0
2016-04-01	13	3	5	0
