date	html	pdf	abstract	epdf
2012-08-01	19	17	6	0
2012-09-01	24	24	6	0
2012-10-01	26	24	4	0
2012-11-01	20	11	1	0
2012-12-01	10	7	3	0
2013-01-01	23	22	2	0
2013-02-01	21	14	3	0
2013-03-01	35	23	2	0
2013-04-01	26	20	3	0
2013-05-01	31	27	1	0
2013-06-01	43	25	2	0
2013-07-01	28	19	1	0
2013-08-01	17	12	1	0
2013-09-01	21	17	0	0
2013-10-01	27	11	0	0
2013-11-01	39	28	3	0
2013-12-01	8	10	0	0
2014-01-01	10	16	3	0
2014-02-01	20	13	0	0
2014-03-01	34	23	0	0
2014-04-01	26	11	4	0
2014-05-01	26	23	2	0
2014-06-01	22	11	3	0
2014-07-01	38	27	16	0
2014-08-01	21	18	2	0
2014-09-01	24	9	1	0
2014-10-01	24	34	2	0
2014-11-01	28	14	0	0
2014-12-01	14	7	2	0
2015-01-01	31	11	3	0
2015-02-01	13	14	2	0
2015-03-01	13	9	2	0
2015-04-01	19	15	7	0
2015-05-01	10	31	7	1
2015-06-01	29	30	2	3
2015-07-01	16	10	0	0
2015-08-01	4	14	3	0
2015-09-01	13	9	0	0
2015-10-01	12	7	1	0
2015-11-01	22	10	1	0
2015-12-01	22	12	0	0
2016-01-01	17	11	3	0
2016-02-01	7	13	0	0
2016-03-01	20	9	1	0
2016-04-01	17	15	1	0
