date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	178	32	6	0
2012-02-01	207	35	3	0
2012-03-01	330	38	4	0
2012-04-01	334	46	2	0
2012-05-01	256	35	3	0
2012-06-01	259	45	2	0
2012-07-01	155	34	4	0
2012-08-01	180	34	2	0
2012-09-01	288	38	5	0
2012-10-01	296	32	3	0
2012-11-01	283	44	2	0
2012-12-01	152	17	4	0
2013-01-01	153	38	7	0
2013-02-01	241	52	3	0
2013-03-01	330	53	6	0
2013-04-01	281	31	1	0
2013-05-01	272	35	6	0
2013-06-01	136	28	0	0
2013-07-01	80	20	0	0
2013-08-01	134	31	4	0
2013-09-01	118	22	2	0
2013-10-01	143	23	0	0
2013-11-01	205	38	3	0
2013-12-01	101	15	1	0
2014-01-01	71	22	3	0
2014-02-01	131	26	0	0
2014-03-01	170	29	1	0
2014-04-01	136	36	2	0
2014-05-01	200	35	2	0
2014-06-01	141	65	2	0
2014-07-01	126	81	15	0
2014-08-01	127	120	8	0
2014-09-01	156	102	2	0
2014-10-01	144	134	3	0
2014-11-01	183	177	1	0
2014-12-01	118	64	3	0
2015-01-01	119	68	1	0
2015-02-01	140	79	3	0
2015-03-01	189	136	3	0
2015-04-01	150	128	6	0
2015-05-01	235	156	10	4
2015-06-01	230	47	4	16
2015-07-01	129	44	2	0
2015-08-01	109	23	2	0
2015-09-01	143	23	1	0
2015-10-01	190	38	2	0
2015-11-01	173	52	2	0
2015-12-01	116	17	1	0
2016-01-01	115	45	3	0
2016-02-01	124	40	1	0
2016-03-01	134	32	4	0
2016-04-01	278	35	2	0
