date	html	pdf	abstract	epdf
2012-01-01	11	7	0	0
2012-02-01	13	8	1	0
2012-03-01	18	4	1	0
2012-04-01	29	6	0	0
2012-05-01	20	15	1	0
2012-06-01	16	6	1	0
2012-07-01	7	2	1	0
2012-08-01	13	2	0	0
2012-09-01	22	23	1	0
2012-10-01	25	12	0	0
2012-11-01	45	11	1	0
2012-12-01	16	3	3	0
2013-01-01	4	5	1	0
2013-02-01	20	7	1	0
2013-03-01	22	15	1	0
2013-04-01	20	7	0	0
2013-05-01	28	15	1	0
2013-06-01	13	7	2	0
2013-07-01	7	11	1	0
2013-08-01	18	15	1	0
2013-09-01	16	14	1	0
2013-10-01	19	11	0	0
2013-11-01	88	14	2	0
2013-12-01	27	15	0	0
2014-01-01	15	4	2	0
2014-02-01	9	5	0	0
2014-03-01	23	11	1	0
2014-04-01	22	8	2	0
2014-05-01	26	17	2	0
2014-06-01	26	19	0	0
2014-07-01	37	7	11	0
2014-08-01	15	11	3	0
2014-09-01	31	4	1	0
2014-10-01	31	12	2	0
2014-11-01	21	21	0	0
2014-12-01	14	7	1	0
2015-01-01	32	2	2	0
2015-02-01	3	0	0	0
2015-03-01	13	3	0	0
2015-04-01	12	5	4	0
2015-05-01	22	12	8	0
2015-06-01	25	16	4	2
2015-07-01	9	9	2	0
2015-08-01	18	11	0	0
2015-09-01	20	6	1	0
2015-10-01	22	4	1	0
2015-11-01	31	8	1	0
2015-12-01	24	8	2	1
2016-01-01	10	7	1	0
2016-02-01	14	2	0	0
2016-03-01	23	2	0	0
2016-04-01	22	6	1	1
