date	html	pdf	abstract	epdf
2011-12-01	1	1	0	0
2012-01-01	124	69	1	0
2012-02-01	200	91	2	0
2012-03-01	307	182	4	0
2012-04-01	309	179	3	0
2012-05-01	363	231	2	0
2012-06-01	314	217	1	0
2012-07-01	122	91	2	0
2012-08-01	199	153	3	0
2012-09-01	211	132	5	0
2012-10-01	295	214	4	0
2012-11-01	258	171	2	0
2012-12-01	149	97	6	0
2013-01-01	125	76	4	0
2013-02-01	150	120	5	0
2013-03-01	227	229	4	0
2013-04-01	306	174	8	0
2013-05-01	260	200	7	0
2013-06-01	206	178	17	0
2013-07-01	78	259	7	0
2013-08-01	125	191	4	0
2013-09-01	205	249	3	0
2013-10-01	214	240	3	0
2013-11-01	233	238	9	0
2013-12-01	160	128	9	0
2014-01-01	85	92	11	0
2014-02-01	142	151	11	0
2014-03-01	130	191	4	0
2014-04-01	163	196	7	0
2014-05-01	207	241	1	0
2014-06-01	184	143	4	0
2014-07-01	161	119	17	0
2014-08-01	124	136	5	0
2014-09-01	179	202	2	0
2014-10-01	181	185	4	0
2014-11-01	219	197	3	0
2014-12-01	84	83	2	0
2015-01-01	111	80	2	0
2015-02-01	62	75	1	0
2015-03-01	125	186	2	0
2015-04-01	168	198	3	0
2015-05-01	202	185	9	0
2015-06-01	212	188	4	12
2015-07-01	91	80	3	0
2015-08-01	130	168	2	0
2015-09-01	163	239	3	1
2015-10-01	163	233	5	2
2015-11-01	224	318	2	0
2015-12-01	140	136	2	0
2016-01-01	62	98	2	0
2016-02-01	103	29	4	0
2016-03-01	122	33	1	0
2016-04-01	153	38	6	0
