date	html	pdf	abstract	epdf
2012-01-01	12	4	1	0
2012-02-01	13	13	1	0
2012-03-01	22	14	0	0
2012-04-01	34	36	0	0
2012-05-01	24	54	1	0
2012-06-01	30	12	1	0
2012-07-01	16	17	1	0
2012-08-01	24	29	0	0
2012-09-01	13	17	0	0
2012-10-01	35	25	3	0
2012-11-01	29	14	1	0
2012-12-01	12	29	5	0
2013-01-01	17	8	4	0
2013-02-01	17	19	3	0
2013-03-01	27	19	2	0
2013-04-01	30	18	11	0
2013-05-01	36	29	2	0
2013-06-01	14	30	4	0
2013-07-01	15	11	3	0
2013-08-01	25	14	3	0
2013-09-01	18	18	2	0
2013-10-01	20	37	2	0
2013-11-01	52	17	1	0
2013-12-01	12	4	1	0
2014-01-01	14	15	6	0
2014-02-01	18	12	3	0
2014-03-01	22	14	1	0
2014-04-01	30	26	4	0
2014-05-01	28	18	9	0
2014-06-01	31	22	1	0
2014-07-01	56	18	13	0
2014-08-01	30	24	5	0
2014-09-01	21	20	4	0
2014-10-01	29	28	2	0
2014-11-01	56	17	10	0
2014-12-01	17	10	1	0
2015-01-01	43	9	4	0
2015-02-01	25	21	3	0
2015-03-01	19	12	3	0
2015-04-01	33	17	2	0
2015-05-01	26	24	9	1
2015-06-01	19	26	4	0
2015-07-01	19	13	0	0
2015-08-01	25	24	3	0
2015-09-01	17	16	1	0
2015-10-01	20	24	1	0
2015-11-01	69	30	2	0
2015-12-01	25	18	2	0
2016-01-01	15	16	3	0
2016-02-01	14	9	3	0
2016-03-01	20	9	0	0
2016-04-01	22	10	1	0
