date	html	pdf	abstract	epdf
2012-01-01	22	9	0	0
2012-02-01	26	18	1	0
2012-03-01	48	36	1	0
2012-04-01	13	30	0	0
2012-05-01	12	26	1	0
2012-06-01	17	21	0	0
2012-07-01	7	16	1	0
2012-08-01	23	12	0	0
2012-09-01	34	7	0	0
2012-10-01	14	24	0	0
2012-11-01	22	14	1	0
2012-12-01	9	12	2	0
2013-01-01	15	14	1	0
2013-02-01	46	22	1	0
2013-03-01	31	25	1	0
2013-04-01	78	24	2	0
2013-05-01	52	20	1	0
2013-06-01	32	21	2	0
2013-07-01	33	7	0	0
2013-08-01	32	13	2	0
2013-09-01	28	10	0	0
2013-10-01	22	14	0	0
2013-11-01	41	14	1	0
2013-12-01	36	15	0	0
2014-01-01	39	14	2	0
2014-02-01	93	16	0	0
2014-03-01	71	17	1	0
2014-04-01	44	10	1	0
2014-05-01	40	6	1	0
2014-06-01	36	8	2	0
2014-07-01	43	14	11	0
2014-08-01	39	8	2	0
2014-09-01	59	16	1	0
2014-10-01	39	13	1	0
2014-11-01	26	6	0	0
2014-12-01	19	12	4	0
2015-01-01	29	9	2	0
2015-02-01	61	15	3	0
2015-03-01	81	16	2	0
2015-04-01	30	12	4	0
2015-05-01	47	15	6	0
2015-06-01	27	30	2	1
2015-07-01	27	11	0	0
2015-08-01	20	10	0	0
2015-09-01	24	14	0	0
2015-10-01	24	13	1	0
2015-11-01	20	14	1	0
2015-12-01	26	8	0	0
2016-01-01	22	12	1	0
2016-02-01	31	11	0	0
2016-03-01	16	13	0	0
2016-04-01	33	21	1	0
