date	html	pdf	abstract	epdf
2012-01-01	3	1	4	0
2012-02-01	8	1	2	0
2012-03-01	11	6	1	0
2012-04-01	10	3	0	0
2012-05-01	12	15	1	0
2012-06-01	9	6	1	0
2012-07-01	9	1	4	0
2012-08-01	12	1	2	0
2012-09-01	21	3	3	0
2012-10-01	13	4	3	0
2012-11-01	12	2	2	0
2012-12-01	4	0	3	0
2013-01-01	8	1	7	0
2013-02-01	15	2	3	0
2013-03-01	19	3	8	0
2013-04-01	25	3	5	0
2013-05-01	23	5	4	0
2013-06-01	9	2	7	0
2013-07-01	6	1	7	0
2013-08-01	9	3	9	0
2013-09-01	4	0	0	0
2013-10-01	15	10	1	0
2013-11-01	19	9	3	0
2013-12-01	8	9	6	0
2014-01-01	16	14	6	0
2014-02-01	22	11	1	0
2014-03-01	26	19	1	0
2014-04-01	75	7	1	0
2014-05-01	24	5	0	0
2014-06-01	13	4	2	0
2014-07-01	27	10	8	0
2014-08-01	21	10	1	0
2014-09-01	11	4	1	0
2014-10-01	26	8	1	0
2014-11-01	24	20	1	0
2014-12-01	24	10	2	0
2015-01-01	48	4	1	0
2015-02-01	31	4	0	0
2015-03-01	37	11	0	0
2015-04-01	27	2	1	0
2015-05-01	40	23	7	0
2015-06-01	11	36	2	0
2015-07-01	9	31	1	0
2015-08-01	19	21	0	0
2015-09-01	19	15	0	0
2015-10-01	37	18	2	0
2015-11-01	25	17	1	0
2015-12-01	24	6	0	0
2016-01-01	16	14	2	0
2016-02-01	22	24	0	0
2016-03-01	27	17	0	0
2016-04-01	29	13	2	0
