date	html	pdf	abstract	epdf
2012-12-01	14	16	8	0
2013-01-01	21	14	6	0
2013-02-01	36	35	12	0
2013-03-01	27	25	8	0
2013-04-01	39	18	1	0
2013-05-01	33	9	0	0
2013-06-01	20	10	2	0
2013-07-01	16	9	1	0
2013-08-01	23	21	1	0
2013-09-01	22	13	2	0
2013-10-01	31	24	2	0
2013-11-01	34	29	2	0
2013-12-01	15	9	1	0
2014-01-01	13	14	2	0
2014-02-01	13	22	0	0
2014-03-01	23	32	2	0
2014-04-01	20	16	6	0
2014-05-01	21	65	25	0
2014-06-01	15	57	19	0
2014-07-01	29	13	13	0
2014-08-01	12	6	1	0
2014-09-01	14	15	2	0
2014-10-01	41	28	2	0
2014-11-01	15	27	1	0
2014-12-01	26	32	7	0
2015-01-01	32	17	4	0
2015-02-01	14	30	2	0
2015-03-01	10	9	3	0
2015-04-01	23	3	1	0
2015-05-01	16	11	5	0
2015-06-01	12	24	3	1
2015-07-01	27	11	1	0
2015-08-01	24	17	1	0
2015-09-01	17	11	1	0
2015-10-01	31	9	1	0
2015-11-01	34	10	2	0
2015-12-01	32	18	0	0
2016-01-01	21	22	3	0
2016-02-01	27	20	5	0
2016-03-01	31	18	2	0
2016-04-01	42	12	0	0
