date	html	pdf	abstract	epdf
2011-12-01	0	0	1	0
2012-01-01	23	6	3	0
2012-02-01	19	12	2	0
2012-03-01	22	7	0	0
2012-04-01	17	23	1	0
2012-05-01	25	22	3	0
2012-06-01	16	19	0	0
2012-07-01	28	12	0	0
2012-08-01	49	26	3	0
2012-09-01	62	55	4	0
2012-10-01	106	45	4	0
2012-11-01	80	44	5	0
2012-12-01	143	17	4	0
2013-01-01	79	21	7	0
2013-02-01	70	43	3	0
2013-03-01	39	21	1	0
2013-04-01	39	15	2	0
2013-05-01	72	24	1	0
2013-06-01	41	12	2	0
2013-07-01	22	4	1	0
2013-08-01	27	10	2	0
2013-09-01	29	25	0	0
2013-10-01	26	11	1	0
2013-11-01	43	18	1	0
2013-12-01	44	7	1	0
2014-01-01	23	20	2	0
2014-02-01	23	6	1	0
2014-03-01	28	10	2	0
2014-04-01	15	6	2	0
2014-05-01	29	32	1	0
2014-06-01	48	54	1	0
2014-07-01	38	46	8	0
2014-08-01	26	33	4	0
2014-09-01	33	10	1	0
2014-10-01	22	23	1	0
2014-11-01	38	50	3	0
2014-12-01	23	25	3	0
2015-01-01	31	3	2	0
2015-02-01	16	4	2	0
2015-03-01	26	5	2	0
2015-04-01	36	9	4	0
2015-05-01	65	20	7	1
2015-06-01	44	57	1	6
2015-07-01	50	34	0	1
2015-08-01	43	23	0	0
2015-09-01	25	26	1	0
2015-10-01	42	20	2	1
2015-11-01	51	38	1	0
2015-12-01	52	18	3	0
2016-01-01	29	20	1	0
2016-02-01	42	14	0	0
2016-03-01	32	13	0	0
2016-04-01	32	8	0	0
