date	html	pdf	abstract	epdf
2012-01-01	40	16	1	0
2012-02-01	46	17	1	0
2012-03-01	68	10	1	0
2012-04-01	76	23	0	0
2012-05-01	87	12	1	0
2012-06-01	49	4	1	0
2012-07-01	27	5	1	0
2012-08-01	64	26	0	0
2012-09-01	37	22	1	0
2012-10-01	40	1	0	0
2012-11-01	52	10	3	0
2012-12-01	27	6	2	0
2013-01-01	34	4	1	0
2013-02-01	39	6	2	0
2013-03-01	78	10	1	0
2013-04-01	75	7	6	0
2013-05-01	106	5	4	0
2013-06-01	23	1	3	0
2013-07-01	31	2	0	0
2013-08-01	56	12	2	0
2013-09-01	33	2	1	0
2013-10-01	33	3	0	0
2013-11-01	53	22	1	0
2013-12-01	23	23	1	0
2014-01-01	13	15	2	0
2014-02-01	22	14	0	0
2014-03-01	63	22	3	0
2014-04-01	37	31	2	0
2014-05-01	62	19	1	0
2014-06-01	24	15	3	0
2014-07-01	62	30	14	0
2014-08-01	45	48	2	0
2014-09-01	32	30	1	0
2014-10-01	47	21	2	0
2014-11-01	31	17	0	0
2014-12-01	15	10	3	0
2015-01-01	27	4	1	0
2015-02-01	19	6	2	0
2015-03-01	31	14	2	0
2015-04-01	40	11	4	0
2015-05-01	38	12	8	0
2015-06-01	52	32	3	3
2015-07-01	34	13	1	0
2015-08-01	29	9	0	0
2015-09-01	27	5	0	0
2015-10-01	17	11	1	0
2015-11-01	34	18	1	0
2015-12-01	20	7	1	0
2016-01-01	19	8	2	0
2016-02-01	28	6	0	0
2016-03-01	23	5	0	0
2016-04-01	24	6	0	0
