date	html	pdf	abstract	epdf
2012-01-01	11	6	1	0
2012-02-01	7	4	2	0
2012-03-01	29	19	2	0
2012-04-01	40	17	0	0
2012-05-01	29	17	2	0
2012-06-01	27	10	2	0
2012-07-01	9	14	2	0
2012-08-01	21	11	0	0
2012-09-01	24	17	2	0
2012-10-01	19	6	0	0
2012-11-01	15	9	2	0
2012-12-01	5	8	5	0
2013-01-01	13	6	1	0
2013-02-01	21	9	2	0
2013-03-01	26	28	2	0
2013-04-01	40	22	3	0
2013-05-01	37	22	0	0
2013-06-01	16	12	3	0
2013-07-01	31	14	1	0
2013-08-01	21	17	3	0
2013-09-01	18	13	0	0
2013-10-01	21	15	1	0
2013-11-01	27	29	1	0
2013-12-01	18	14	1	0
2014-01-01	14	18	2	0
2014-02-01	22	17	1	0
2014-03-01	29	16	1	0
2014-04-01	17	15	1	0
2014-05-01	38	11	1	0
2014-06-01	47	20	1	0
2014-07-01	47	11	12	0
2014-08-01	35	32	4	0
2014-09-01	32	16	2	0
2014-10-01	26	10	2	0
2014-11-01	35	17	2	0
2014-12-01	37	13	7	0
2015-01-01	31	18	1	0
2015-02-01	12	8	4	0
2015-03-01	20	14	4	0
2015-04-01	22	12	7	0
2015-05-01	18	9	8	0
2015-06-01	23	24	3	2
2015-07-01	13	27	1	0
2015-08-01	26	21	2	0
2015-09-01	17	17	2	0
2015-10-01	26	13	2	0
2015-11-01	35	18	3	1
2015-12-01	25	10	1	0
2016-01-01	28	10	2	0
2016-02-01	21	6	5	0
2016-03-01	22	11	1	0
2016-04-01	25	18	2	0
