date	html	pdf	abstract	epdf
2014-05-01	29	14	5	0
2014-06-01	21	6	7	0
2014-07-01	42	11	16	0
2014-08-01	62	9	7	0
2014-09-01	21	4	2	0
2014-10-01	19	3	1	0
2014-11-01	14	2	2	0
2014-12-01	11	1	3	0
2015-01-01	38	8	4	0
2015-02-01	16	4	4	0
2015-03-01	16	1	3	0
2015-04-01	22	5	2	0
2015-05-01	30	5	6	0
2015-06-01	43	7	2	1
2015-07-01	39	7	3	1
2015-08-01	20	8	3	0
2015-09-01	27	12	1	0
2015-10-01	41	8	2	0
2015-11-01	35	14	4	0
2015-12-01	48	9	3	0
2016-01-01	29	4	4	0
2016-02-01	41	6	3	0
2016-03-01	16	3	1	0
2016-04-01	37	6	1	0
