date	html	pdf	abstract	epdf
2013-03-01	30	4	3	0
2013-04-01	132	41	16	0
2013-05-01	116	75	8	0
2013-06-01	79	51	6	0
2013-07-01	43	38	5	0
2013-08-01	36	58	6	0
2013-09-01	34	46	1	0
2013-10-01	43	84	3	0
2013-11-01	84	60	5	0
2013-12-01	33	48	1	0
2014-01-01	45	48	3	0
2014-02-01	71	80	1	0
2014-03-01	63	96	0	0
2014-04-01	44	110	1	0
2014-05-01	55	177	2	0
2014-06-01	22	134	2	0
2014-07-01	42	91	19	0
2014-08-01	35	103	1	0
2014-09-01	43	86	1	0
2014-10-01	33	109	5	0
2014-11-01	62	102	1	0
2014-12-01	69	47	2	0
2015-01-01	39	38	4	0
2015-02-01	36	91	3	0
2015-03-01	88	155	3	0
2015-04-01	77	243	3	0
2015-05-01	102	321	7	0
2015-06-01	31	204	2	1
2015-07-01	34	119	2	0
2015-08-01	38	97	1	0
2015-09-01	32	104	0	2
2015-10-01	63	1689	2	2
2015-11-01	67	3416	3	0
2015-12-01	57	3576	2	0
2016-01-01	30	786	2	1
2016-02-01	28	84	4	0
2016-03-01	46	138	1	0
2016-04-01	59	159	2	0
