date	html	pdf	abstract	epdf
2013-09-01	10	4	2	0
2013-10-01	18	5	7	0
2013-11-01	18	20	3	0
2013-12-01	8	5	0	0
2014-01-01	8	4	2	0
2014-02-01	10	3	1	0
2014-03-01	27	12	0	0
2014-04-01	12	3	1	0
2014-05-01	7	8	2	0
2014-06-01	14	13	2	0
2014-07-01	41	9	7	0
2014-08-01	17	4	1	0
2014-09-01	11	14	1	0
2014-10-01	22	16	1	0
2014-11-01	12	8	1	0
2014-12-01	9	13	2	0
2015-01-01	35	14	3	0
2015-02-01	15	5	2	0
2015-03-01	22	7	2	0
2015-04-01	15	13	2	0
2015-05-01	21	14	6	0
2015-06-01	14	14	1	3
2015-07-01	27	19	0	0
2015-08-01	15	8	0	0
2015-09-01	21	13	2	0
2015-10-01	24	8	1	0
2015-11-01	28	9	2	0
2015-12-01	28	19	0	0
2016-01-01	21	12	2	0
2016-02-01	22	14	1	0
2016-03-01	25	16	0	0
2016-04-01	15	10	0	0
