date	html	pdf	abstract	epdf
2014-05-01	22	9	3	0
2014-06-01	11	10	5	0
2014-07-01	20	5	12	0
2014-08-01	7	7	4	0
2014-09-01	10	2	2	0
2014-10-01	13	4	1	0
2014-11-01	26	20	1	0
2014-12-01	7	3	0	0
2015-01-01	20	0	2	0
2015-02-01	7	1	2	0
2015-03-01	17	6	2	0
2015-04-01	13	7	2	0
2015-05-01	12	2	4	0
2015-06-01	27	6	1	0
2015-07-01	22	3	2	0
2015-08-01	14	3	0	0
2015-09-01	19	6	0	0
2015-10-01	12	2	2	0
2015-11-01	21	5	2	0
2015-12-01	30	2	3	0
2016-01-01	10	2	1	0
2016-02-01	23	3	2	0
2016-03-01	10	5	4	0
2016-04-01	16	5	0	0
