date	html	pdf	abstract	epdf
2013-09-01	18	2	1	0
2013-10-01	20	13	9	0
2013-11-01	28	5	5	0
2013-12-01	13	12	3	0
2014-01-01	20	0	3	0
2014-02-01	21	15	3	0
2014-03-01	28	14	1	0
2014-04-01	24	8	3	0
2014-05-01	20	13	3	0
2014-06-01	24	16	2	0
2014-07-01	22	3	14	0
2014-08-01	17	14	1	0
2014-09-01	13	6	2	0
2014-10-01	15	2	2	0
2014-11-01	7	4	4	0
2014-12-01	18	4	1	0
2015-01-01	29	3	3	0
2015-02-01	14	4	3	0
2015-03-01	23	10	4	0
2015-04-01	9	8	1	0
2015-05-01	12	9	5	0
2015-06-01	22	9	1	0
2015-07-01	21	3	1	0
2015-08-01	13	13	0	0
2015-09-01	13	7	2	0
2015-10-01	24	10	2	0
2015-11-01	18	5	4	0
2015-12-01	17	2	2	0
2016-01-01	18	6	2	0
2016-02-01	22	19	2	0
2016-03-01	12	5	0	0
2016-04-01	13	9	5	0
