date	html	pdf	abstract	epdf
2013-03-01	20	18	2	0
2013-04-01	96	41	16	0
2013-05-01	81	24	7	0
2013-06-01	47	22	4	0
2013-07-01	38	11	2	0
2013-08-01	51	39	3	0
2013-09-01	56	36	1	0
2013-10-01	53	43	5	0
2013-11-01	84	32	4	0
2013-12-01	38	22	2	0
2014-01-01	58	29	5	0
2014-02-01	43	36	2	0
2014-03-01	63	31	1	0
2014-04-01	107	50	2	0
2014-05-01	131	69	4	0
2014-06-01	20	5	3	0
2014-07-01	64	30	8	0
2014-08-01	88	30	4	0
2014-09-01	45	14	3	0
2014-10-01	79	16	1	0
2014-11-01	102	22	3	0
2014-12-01	57	13	6	0
2015-01-01	53	11	6	0
2015-02-01	51	20	4	0
2015-03-01	88	26	4	0
2015-04-01	0	14	0	0
2015-05-01	0	21	0	0
2015-06-01	30	16	6	7
2015-07-01	47	14	2	1
2015-08-01	53	15	4	0
2015-09-01	63	23	2	0
2015-10-01	59	16	5	1
2015-11-01	79	16	4	0
2015-12-01	51	9	2	0
2016-01-01	34	14	3	0
2016-02-01	45	8	5	0
2016-03-01	68	16	1	0
2016-04-01	64	16	2	0
