date	html	pdf	abstract	epdf
2012-10-01	24	11	2	0
2012-11-01	24	20	0	0
2012-12-01	36	12	3	0
2013-01-01	18	11	6	0
2013-02-01	13	23	1	0
2013-03-01	25	59	4	0
2013-04-01	46	16	2	0
2013-05-01	27	20	1	0
2013-06-01	14	11	1	0
2013-07-01	7	6	1	0
2013-08-01	23	6	1	0
2013-09-01	8	7	0	0
2013-10-01	16	5	1	0
2013-11-01	32	15	3	0
2013-12-01	18	10	5	0
2014-01-01	17	14	2	0
2014-02-01	12	13	1	0
2014-03-01	25	7	1	0
2014-04-01	16	18	3	0
2014-05-01	25	8	1	0
2014-06-01	22	15	1	0
2014-07-01	23	8	14	0
2014-08-01	11	6	2	0
2014-09-01	20	3	1	0
2014-10-01	28	15	1	0
2014-11-01	32	9	0	0
2014-12-01	24	5	4	0
2015-01-01	32	7	3	0
2015-02-01	7	2	2	0
2015-03-01	13	10	2	0
2015-04-01	12	12	10	0
2015-05-01	27	15	7	1
2015-06-01	26	15	2	0
2015-07-01	13	10	0	0
2015-08-01	12	9	0	0
2015-09-01	8	5	1	0
2015-10-01	12	4	1	0
2015-11-01	19	16	1	0
2015-12-01	20	6	1	0
2016-01-01	12	6	1	0
2016-02-01	5	5	0	0
2016-03-01	11	10	0	0
2016-04-01	23	6	0	0
