date	html	pdf	abstract	epdf
2012-11-01	46	9	6	0
2012-12-01	32	19	7	0
2013-01-01	29	17	5	0
2013-02-01	44	22	8	0
2013-03-01	69	21	3	0
2013-04-01	66	15	6	0
2013-05-01	64	25	1	0
2013-06-01	26	9	1	0
2013-07-01	16	3	1	0
2013-08-01	21	10	1	0
2013-09-01	47	15	0	0
2013-10-01	45	18	1	0
2013-11-01	24	38	1	0
2013-12-01	21	26	2	0
2014-01-01	24	17	3	0
2014-02-01	23	7	0	0
2014-03-01	45	8	2	0
2014-04-01	43	10	2	0
2014-05-01	61	20	1	0
2014-06-01	54	12	1	0
2014-07-01	34	22	12	0
2014-08-01	39	12	1	0
2014-09-01	62	12	3	0
2014-10-01	102	26	1	0
2014-11-01	102	48	0	0
2014-12-01	44	32	2	0
2015-01-01	44	20	2	0
2015-02-01	26	6	2	0
2015-03-01	55	7	0	0
2015-04-01	104	14	4	0
2015-05-01	191	20	21	1
2015-06-01	214	73	7	2
2015-07-01	106	43	0	0
2015-08-01	146	42	0	0
2015-09-01	251	101	1	0
2015-10-01	219	79	1	0
2015-11-01	213	126	1	0
2015-12-01	123	47	0	0
2016-01-01	137	25	1	0
2016-02-01	94	16	0	0
2016-03-01	94	23	0	0
2016-04-01	66	23	1	0
