date	html	pdf	abstract	epdf
2011-12-01	4	0	0	0
2012-01-01	106	43	3	0
2012-02-01	144	40	4	0
2012-03-01	309	70	2	0
2012-04-01	282	82	0	0
2012-05-01	377	139	7	0
2012-06-01	229	59	1	0
2012-07-01	122	61	3	0
2012-08-01	234	123	0	0
2012-09-01	269	69	1	0
2012-10-01	209	59	11	0
2012-11-01	257	55	1	0
2012-12-01	116	67	3	0
2013-01-01	99	156	5	0
2013-02-01	136	136	6	0
2013-03-01	196	215	2	0
2013-04-01	206	82	1	0
2013-05-01	217	178	0	0
2013-06-01	128	145	3	0
2013-07-01	71	92	2	0
2013-08-01	154	132	1	0
2013-09-01	152	97	0	0
2013-10-01	179	200	2	0
2013-11-01	360	414	2	0
2013-12-01	224	141	1	0
2014-01-01	219	111	4	0
2014-02-01	309	89	1	0
2014-03-01	337	60	1	0
2014-04-01	213	105	3	0
2014-05-01	363	163	1	0
2014-06-01	212	161	1	0
2014-07-01	133	82	16	0
2014-08-01	190	116	5	0
2014-09-01	184	90	5	0
2014-10-01	229	153	2	0
2014-11-01	314	116	0	0
2014-12-01	169	48	2	0
2015-01-01	150	29	3	0
2015-02-01	156	41	3	0
2015-03-01	270	60	4	0
2015-04-01	288	64	2	0
2015-05-01	365	133	6	3
2015-06-01	305	85	5	25
2015-07-01	194	80	0	0
2015-08-01	173	96	0	0
2015-09-01	169	71	5	0
2015-10-01	194	128	2	0
2015-11-01	232	203	1	1
2015-12-01	105	95	0	0
2016-01-01	85	90	4	0
2016-02-01	100	76	0	0
2016-03-01	144	71	0	0
2016-04-01	136	78	5	0
