date	html	pdf	abstract	epdf
2012-01-01	7	11	1	0
2012-02-01	1	10	1	0
2012-03-01	13	11	2	0
2012-04-01	7	7	6	0
2012-05-01	11	11	5	0
2012-06-01	13	5	6	0
2012-07-01	10	15	6	0
2012-08-01	12	10	4	0
2012-09-01	16	12	4	0
2012-10-01	19	28	4	0
2012-11-01	7	26	6	0
2012-12-01	16	5	6	0
2013-01-01	10	3	6	0
2013-02-01	10	12	4	0
2013-03-01	18	14	7	0
2013-04-01	19	18	3	0
2013-05-01	30	24	3	0
2013-06-01	4	26	4	0
2013-07-01	4	7	0	0
2013-08-01	9	2	2	0
2013-09-01	12	13	0	0
2013-10-01	14	19	0	0
2013-11-01	19	32	1	0
2013-12-01	16	8	0	0
2014-01-01	6	0	3	0
2014-02-01	13	2	0	0
2014-03-01	22	18	2	0
2014-04-01	20	2	1	0
2014-05-01	12	16	6	0
2014-06-01	7	14	11	0
2014-07-01	14	8	12	0
2014-08-01	8	5	2	0
2014-09-01	14	11	1	0
2014-10-01	24	9	1	0
2014-11-01	9	25	1	0
2014-12-01	5	10	3	0
2015-01-01	21	19	2	0
2015-02-01	7	12	0	0
2015-03-01	9	14	1	0
2015-04-01	4	9	3	0
2015-05-01	13	13	7	0
2015-06-01	10	14	3	1
2015-07-01	8	6	1	0
2015-08-01	11	20	2	0
2015-09-01	6	4	0	0
2015-10-01	14	16	1	0
2015-11-01	8	16	1	0
2015-12-01	16	4	0	0
2016-01-01	11	15	1	0
2016-02-01	10	13	0	0
2016-03-01	12	17	3	0
2016-04-01	13	24	1	0
