date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	40	42	1	0
2012-02-01	37	54	0	0
2012-03-01	70	90	3	0
2012-04-01	69	75	1	0
2012-05-01	76	109	3	0
2012-06-01	106	79	1	0
2012-07-01	93	72	2	0
2012-08-01	97	80	2	0
2012-09-01	114	94	1	0
2012-10-01	188	157	0	0
2012-11-01	218	147	3	0
2012-12-01	136	69	1	0
2013-01-01	156	137	1	0
2013-02-01	171	153	2	0
2013-03-01	270	249	2	0
2013-04-01	296	265	7	0
2013-05-01	259	347	1	0
2013-06-01	190	148	1	0
2013-07-01	97	147	5	0
2013-08-01	123	166	1	0
2013-09-01	161	202	0	0
2013-10-01	227	181	0	0
2013-11-01	283	229	2	0
2013-12-01	150	104	2	0
2014-01-01	104	140	2	0
2014-02-01	205	215	0	0
2014-03-01	179	204	1	0
2014-04-01	238	217	3	0
2014-05-01	287	279	5	0
2014-06-01	203	226	2	0
2014-07-01	163	140	10	0
2014-08-01	205	211	5	0
2014-09-01	213	174	2	0
2014-10-01	350	237	1	0
2014-11-01	434	295	1	0
2014-12-01	243	163	6	0
2015-01-01	165	180	5	0
2015-02-01	151	186	2	0
2015-03-01	189	279	2	0
2015-04-01	212	282	2	0
2015-05-01	271	306	8	5
2015-06-01	270	311	1	12
2015-07-01	118	210	1	0
2015-08-01	146	264	0	0
2015-09-01	214	290	0	1
2015-10-01	195	322	4	0
2015-11-01	254	417	3	0
2015-12-01	166	238	1	0
2016-01-01	79	188	2	0
2016-02-01	129	124	0	0
2016-03-01	139	134	0	0
2016-04-01	194	157	3	0
