date	html	pdf	abstract	epdf
2014-02-01	14	11	2	0
2014-03-01	33	8	5	0
2014-04-01	38	11	9	0
2014-05-01	41	19	5	0
2014-06-01	41	30	1	0
2014-07-01	59	15	14	0
2014-08-01	31	18	3	0
2014-09-01	48	24	2	0
2014-10-01	50	14	5	0
2014-11-01	76	20	2	0
2014-12-01	50	13	1	0
2015-01-01	46	11	8	0
2015-02-01	30	21	3	0
2015-03-01	53	25	3	0
2015-04-01	42	23	2	0
2015-05-01	50	26	10	0
2015-06-01	62	42	7	5
2015-07-01	34	40	5	0
2015-08-01	40	45	5	0
2015-09-01	45	59	5	0
2015-10-01	35	35	7	0
2015-11-01	56	59	7	0
2015-12-01	47	29	9	0
2016-01-01	27	55	7	0
2016-02-01	39	17	5	0
2016-03-01	42	19	6	0
2016-04-01	32	25	5	0
