date	html	pdf	abstract	epdf
2012-12-01	6	10	11	0
2013-01-01	19	2	10	0
2013-02-01	17	11	3	0
2013-03-01	20	14	9	0
2013-04-01	18	11	5	0
2013-05-01	28	6	3	0
2013-06-01	7	7	1	0
2013-07-01	8	8	1	0
2013-08-01	9	7	2	0
2013-09-01	14	6	2	0
2013-10-01	14	5	0	0
2013-11-01	5	3	3	0
2013-12-01	13	11	1	0
2014-01-01	6	4	2	0
2014-02-01	14	10	0	0
2014-03-01	15	1	0	0
2014-04-01	8	1	4	0
2014-05-01	10	7	1	0
2014-06-01	8	5	3	0
2014-07-01	18	7	8	0
2014-08-01	23	18	2	0
2014-09-01	7	0	1	0
2014-10-01	10	4	1	0
2014-11-01	11	11	0	0
2014-12-01	34	8	2	0
2015-01-01	32	8	7	0
2015-02-01	10	5	2	0
2015-03-01	12	3	2	0
2015-04-01	28	3	6	0
2015-05-01	15	6	8	1
2015-06-01	18	9	3	4
2015-07-01	10	11	1	0
2015-08-01	11	13	3	0
2015-09-01	5	10	0	0
2015-10-01	15	9	1	0
2015-11-01	19	12	3	1
2015-12-01	20	8	0	0
2016-01-01	17	17	1	0
2016-02-01	7	4	2	0
2016-03-01	18	5	0	0
2016-04-01	18	8	0	0
