date	html	pdf	abstract	epdf
2013-11-01	12	4	2	0
2013-12-01	13	17	4	0
2014-01-01	19	11	9	0
2014-02-01	13	6	4	0
2014-03-01	12	3	1	0
2014-04-01	14	3	2	0
2014-05-01	9	3	2	0
2014-06-01	14	0	0	0
2014-07-01	15	5	12	0
2014-08-01	18	8	5	0
2014-09-01	18	1	2	0
2014-10-01	11	0	1	0
2014-11-01	21	5	2	0
2014-12-01	8	1	3	0
2015-01-01	34	3	4	0
2015-02-01	21	9	3	0
2015-03-01	26	6	4	0
2015-04-01	14	5	2	0
2015-05-01	15	2	4	0
2015-06-01	11	4	1	1
2015-07-01	13	0	1	0
2015-08-01	14	2	0	0
2015-09-01	13	5	1	0
2015-10-01	28	2	4	0
2015-11-01	22	9	2	0
2015-12-01	29	5	1	0
2016-01-01	21	3	5	0
2016-02-01	10	3	1	0
2016-03-01	9	5	0	0
2016-04-01	20	7	2	0
