date	html	pdf	abstract	epdf
2012-12-01	11	8	8	0
2013-01-01	31	6	8	0
2013-02-01	45	26	7	0
2013-03-01	33	23	10	0
2013-04-01	24	9	1	0
2013-05-01	43	8	3	0
2013-06-01	24	17	5	0
2013-07-01	26	10	5	0
2013-08-01	28	8	2	0
2013-09-01	27	11	1	0
2013-10-01	28	13	1	0
2013-11-01	20	12	1	0
2013-12-01	17	7	1	0
2014-01-01	26	13	3	0
2014-02-01	24	17	0	0
2014-03-01	20	16	5	0
2014-04-01	21	6	3	0
2014-05-01	17	17	1	0
2014-06-01	20	14	2	0
2014-07-01	32	13	6	0
2014-08-01	9	6	1	0
2014-09-01	11	13	1	0
2014-10-01	14	17	1	0
2014-11-01	6	11	1	0
2014-12-01	14	4	7	0
2015-01-01	41	15	8	0
2015-02-01	12	10	2	0
2015-03-01	14	14	2	0
2015-04-01	17	23	1	0
2015-05-01	11	8	6	0
2015-06-01	10	13	2	2
2015-07-01	9	11	0	0
2015-08-01	6	14	0	0
2015-09-01	16	9	0	0
2015-10-01	12	11	2	0
2015-11-01	18	12	1	0
2015-12-01	19	7	1	0
2016-01-01	22	21	2	0
2016-02-01	21	13	3	0
2016-03-01	14	6	0	0
2016-04-01	20	9	0	0
