date	html	pdf	abstract	epdf
2014-06-01	36	37	7	0
2014-07-01	62	23	15	0
2014-08-01	42	39	5	0
2014-09-01	41	33	6	0
2014-10-01	50	28	1	0
2014-11-01	69	23	1	0
2014-12-01	30	20	3	0
2015-01-01	51	13	4	0
2015-02-01	32	14	2	0
2015-03-01	62	14	3	0
2015-04-01	51	27	3	0
2015-05-01	53	35	6	0
2015-06-01	53	40	3	3
2015-07-01	51	2	2	0
2015-08-01	39	20	1	0
2015-09-01	48	37	0	1
2015-10-01	58	46	4	1
2015-11-01	60	21	2	1
2015-12-01	44	13	4	0
2016-01-01	46	13	5	0
2016-02-01	46	10	0	0
2016-03-01	59	23	0	0
2016-04-01	48	28	0	0
