date	html	pdf	abstract	epdf
2011-12-01	3	0	0	0
2012-01-01	270	49	5	0
2012-02-01	344	63	2	0
2012-03-01	450	152	1	0
2012-04-01	267	84	0	0
2012-05-01	285	67	2	0
2012-06-01	295	47	2	0
2012-07-01	147	55	2	0
2012-08-01	187	47	2	0
2012-09-01	206	19	4	0
2012-10-01	239	40	2	0
2012-11-01	202	27	4	0
2012-12-01	132	27	3	0
2013-01-01	123	23	1	0
2013-02-01	190	34	1	0
2013-03-01	356	38	5	0
2013-04-01	478	52	22	0
2013-05-01	306	41	1	0
2013-06-01	270	31	5	0
2013-07-01	148	13	2	0
2013-08-01	212	31	4	0
2013-09-01	180	38	1	0
2013-10-01	236	47	1	0
2013-11-01	232	54	5	0
2013-12-01	143	22	5	0
2014-01-01	91	21	3	0
2014-02-01	124	42	1	0
2014-03-01	165	39	3	0
2014-04-01	138	36	1	0
2014-05-01	189	58	1	0
2014-06-01	124	174	5	0
2014-07-01	180	388	11	0
2014-08-01	178	512	1	0
2014-09-01	229	520	6	0
2014-10-01	215	480	2	0
2014-11-01	253	617	0	0
2014-12-01	115	214	4	0
2015-01-01	82	208	3	0
2015-02-01	135	77	0	0
2015-03-01	235	82	0	0
2015-04-01	275	45	1	0
2015-05-01	349	68	10	2
2015-06-01	376	470	1	22
2015-07-01	197	281	1	0
2015-08-01	167	310	1	0
2015-09-01	177	388	0	0
2015-10-01	200	532	4	0
2015-11-01	229	556	1	0
2015-12-01	107	203	2	0
2016-01-01	95	182	4	0
2016-02-01	136	19	4	0
2016-03-01	146	30	2	1
2016-04-01	144	40	2	0
