date	html	pdf	abstract	epdf
2013-03-01	15	0	2	0
2013-04-01	52	6	23	0
2013-05-01	38	10	3	0
2013-06-01	16	7	4	0
2013-07-01	18	8	1	0
2013-08-01	23	13	4	0
2013-09-01	25	15	1	0
2013-10-01	35	10	4	0
2013-11-01	32	26	5	0
2013-12-01	19	15	3	0
2014-01-01	27	11	2	0
2014-02-01	26	11	2	0
2014-03-01	25	15	2	0
2014-04-01	19	3	2	0
2014-05-01	15	8	2	0
2014-06-01	16	8	0	0
2014-07-01	22	11	5	0
2014-08-01	24	17	2	0
2014-09-01	14	8	1	0
2014-10-01	20	11	1	0
2014-11-01	16	15	1	0
2014-12-01	22	11	4	0
2015-01-01	33	8	3	0
2015-02-01	13	6	2	0
2015-03-01	19	6	3	0
2015-04-01	17	11	1	0
2015-05-01	27	9	6	0
2015-06-01	23	13	1	1
2015-07-01	15	10	1	0
2015-08-01	26	8	0	0
2015-09-01	18	7	0	0
2015-10-01	19	10	2	0
2015-11-01	19	9	2	0
2015-12-01	25	7	0	0
2016-01-01	14	13	1	0
2016-02-01	16	8	2	0
2016-03-01	13	6	1	0
2016-04-01	25	12	1	0
