date	html	pdf	abstract	epdf
2012-01-01	18	18	0	0
2012-02-01	22	15	3	0
2012-03-01	34	23	0	0
2012-04-01	25	10	0	0
2012-05-01	37	3	4	0
2012-06-01	17	13	1	0
2012-07-01	23	18	0	0
2012-08-01	24	14	2	0
2012-09-01	16	11	2	0
2012-10-01	22	5	0	0
2012-11-01	27	12	1	0
2012-12-01	11	12	2	0
2013-01-01	10	9	1	0
2013-02-01	19	12	1	0
2013-03-01	44	13	6	0
2013-04-01	33	13	8	0
2013-05-01	52	17	2	0
2013-06-01	32	22	6	0
2013-07-01	13	10	3	0
2013-08-01	35	22	2	0
2013-09-01	30	11	1	0
2013-10-01	29	14	1	0
2013-11-01	30	21	1	0
2013-12-01	17	12	2	0
2014-01-01	17	20	2	0
2014-02-01	20	10	1	0
2014-03-01	22	12	1	0
2014-04-01	25	20	1	0
2014-05-01	17	22	1	0
2014-06-01	19	27	0	0
2014-07-01	27	23	19	0
2014-08-01	30	54	4	0
2014-09-01	16	17	1	0
2014-10-01	23	19	1	0
2014-11-01	25	22	1	0
2014-12-01	11	16	6	0
2015-01-01	23	5	3	0
2015-02-01	17	5	3	0
2015-03-01	29	18	5	0
2015-04-01	13	10	1	0
2015-05-01	15	37	6	0
2015-06-01	14	28	3	2
2015-07-01	42	18	0	0
2015-08-01	9	31	0	0
2015-09-01	12	19	1	0
2015-10-01	20	25	1	0
2015-11-01	17	22	1	0
2015-12-01	30	14	1	0
2016-01-01	15	13	1	0
2016-02-01	19	12	0	0
2016-03-01	25	17	0	0
2016-04-01	22	11	2	0
