date	html	pdf	abstract	epdf
2012-04-01	29	11	9	0
2012-05-01	60	25	8	0
2012-06-01	41	11	2	0
2012-07-01	32	11	0	0
2012-08-01	29	15	3	0
2012-09-01	67	28	3	0
2012-10-01	47	20	2	0
2012-11-01	54	30	3	0
2012-12-01	28	18	6	0
2013-01-01	51	22	6	0
2013-02-01	63	35	8	0
2013-03-01	104	47	2	0
2013-04-01	106	22	3	0
2013-05-01	164	43	5	0
2013-06-01	61	15	8	0
2013-07-01	59	24	2	0
2013-08-01	70	15	1	0
2013-09-01	57	19	1	0
2013-10-01	107	12	0	0
2013-11-01	111	27	2	0
2013-12-01	56	13	2	0
2014-01-01	45	9	2	0
2014-02-01	44	10	2	0
2014-03-01	37	14	1	0
2014-04-01	57	9	2	0
2014-05-01	93	29	2	0
2014-06-01	62	17	4	0
2014-07-01	75	14	9	0
2014-08-01	60	22	3	0
2014-09-01	86	8	1	0
2014-10-01	70	27	1	0
2014-11-01	80	37	0	0
2014-12-01	66	32	0	0
2015-01-01	53	15	2	0
2015-02-01	54	36	3	0
2015-03-01	87	15	2	0
2015-04-01	83	23	1	0
2015-05-01	101	16	6	1
2015-06-01	115	22	3	3
2015-07-01	59	6	0	0
2015-08-01	65	16	0	0
2015-09-01	69	24	2	0
2015-10-01	78	29	1	0
2015-11-01	87	21	1	0
2015-12-01	59	13	0	0
2016-01-01	39	9	1	0
2016-02-01	70	15	2	0
2016-03-01	75	5	0	0
2016-04-01	100	15	0	0
