date	html	pdf	abstract	epdf
2012-01-01	28	9	0	0
2012-02-01	22	5	1	0
2012-03-01	36	31	0	0
2012-04-01	47	21	0	0
2012-05-01	66	21	2	0
2012-06-01	58	22	0	0
2012-07-01	21	5	1	0
2012-08-01	38	10	1	0
2012-09-01	40	14	1	0
2012-10-01	46	16	0	0
2012-11-01	49	15	2	0
2012-12-01	27	10	3	0
2013-01-01	29	10	2	0
2013-02-01	53	9	1	0
2013-03-01	77	16	1	0
2013-04-01	98	14	2	0
2013-05-01	84	27	0	0
2013-06-01	55	20	2	0
2013-07-01	39	9	0	0
2013-08-01	40	19	2	0
2013-09-01	47	12	1	0
2013-10-01	80	19	0	0
2013-11-01	68	25	1	0
2013-12-01	38	13	2	0
2014-01-01	17	14	2	0
2014-02-01	33	7	0	0
2014-03-01	36	21	1	0
2014-04-01	38	30	1	0
2014-05-01	57	35	1	0
2014-06-01	42	25	1	0
2014-07-01	43	21	7	0
2014-08-01	41	15	3	0
2014-09-01	45	15	2	0
2014-10-01	35	17	1	0
2014-11-01	58	18	0	0
2014-12-01	49	15	0	0
2015-01-01	42	11	0	0
2015-02-01	23	10	2	0
2015-03-01	29	14	2	0
2015-04-01	25	19	1	0
2015-05-01	45	23	9	0
2015-06-01	74	32	1	3
2015-07-01	34	22	0	2
2015-08-01	22	23	0	0
2015-09-01	32	19	1	0
2015-10-01	59	24	2	0
2015-11-01	34	31	2	0
2015-12-01	35	17	1	0
2016-01-01	20	9	1	0
2016-02-01	17	6	2	0
2016-03-01	22	5	0	0
2016-04-01	24	19	2	0
