date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	59	37	4	0
2012-02-01	113	64	0	0
2012-03-01	213	98	1	0
2012-04-01	148	22	6	0
2012-05-01	227	69	3	0
2012-06-01	254	42	1	0
2012-07-01	120	68	4	0
2012-08-01	181	57	1	0
2012-09-01	298	95	2	0
2012-10-01	267	34	1	0
2012-11-01	183	18	3	0
2012-12-01	95	19	1	0
2013-01-01	121	40	8	0
2013-02-01	126	14	3	0
2013-03-01	241	31	3	0
2013-04-01	264	30	8	0
2013-05-01	178	27	7	0
2013-06-01	126	21	6	0
2013-07-01	62	20	0	0
2013-08-01	90	25	3	0
2013-09-01	90	14	3	0
2013-10-01	151	41	2	0
2013-11-01	206	43	2	0
2013-12-01	96	22	1	0
2014-01-01	72	44	3	0
2014-02-01	82	102	1	0
2014-03-01	270	125	6	0
2014-04-01	148	49	3	0
2014-05-01	195	129	1	0
2014-06-01	138	134	3	0
2014-07-01	142	216	7	0
2014-08-01	167	203	4	0
2014-09-01	217	224	4	0
2014-10-01	798	256	3	0
2014-11-01	178	225	3	0
2014-12-01	84	99	4	0
2015-01-01	75	83	1	0
2015-02-01	108	138	4	0
2015-03-01	285	204	4	0
2015-04-01	249	0	11	0
2015-05-01	313	0	6	2
2015-06-01	223	156	3	6
2015-07-01	129	154	5	0
2015-08-01	137	250	2	0
2015-09-01	259	207	0	0
2015-10-01	175	270	3	0
2015-11-01	201	281	2	0
2015-12-01	72	120	0	0
2016-01-01	78	68	3	2
2016-02-01	135	46	3	0
2016-03-01	240	134	1	1
2016-04-01	168	79	1	1
