date	html	pdf	abstract	epdf
2011-12-01	6	1	0	0
2012-01-01	101	91	10	0
2012-02-01	100	126	13	0
2012-03-01	128	109	9	0
2012-04-01	109	130	4	0
2012-05-01	123	235	9	0
2012-06-01	146	175	6	0
2012-07-01	87	143	8	0
2012-08-01	92	131	5	0
2012-09-01	166	118	6	0
2012-10-01	196	107	4	0
2012-11-01	231	135	8	0
2012-12-01	138	85	8	0
2013-01-01	191	140	6	0
2013-02-01	213	136	8	0
2013-03-01	208	191	9	0
2013-04-01	307	189	6	0
2013-05-01	223	184	4	0
2013-06-01	143	142	7	0
2013-07-01	108	107	5	0
2013-08-01	163	109	4	0
2013-09-01	204	141	2	0
2013-10-01	182	163	1	0
2013-11-01	278	175	1	0
2013-12-01	155	121	1	0
2014-01-01	147	155	2	0
2014-02-01	192	209	0	0
2014-03-01	236	211	1	0
2014-04-01	158	202	3	0
2014-05-01	218	278	1	0
2014-06-01	148	228	1	0
2014-07-01	179	241	15	0
2014-08-01	128	213	1	0
2014-09-01	146	165	1	0
2014-10-01	184	221	2	0
2014-11-01	254	264	1	0
2014-12-01	115	137	3	0
2015-01-01	98	148	1	0
2015-02-01	89	131	0	0
2015-03-01	207	185	0	0
2015-04-01	200	184	3	0
2015-05-01	3	201	0	2
2015-06-01	99	247	1	22
2015-07-01	146	170	2	1
2015-08-01	183	181	2	0
2015-09-01	214	190	4	0
2015-10-01	244	186	2	0
2015-11-01	273	216	2	0
2015-12-01	141	144	1	0
2016-01-01	119	140	7	0
2016-02-01	223	103	1	0
2016-03-01	236	109	2	0
2016-04-01	247	85	2	0
