date	html	pdf	abstract	epdf
2013-02-01	16	23	1	0
2013-03-01	39	27	10	0
2013-04-01	48	19	15	0
2013-05-01	64	26	1	0
2013-06-01	27	31	10	0
2013-07-01	22	19	4	0
2013-08-01	14	15	10	0
2013-09-01	27	18	1	0
2013-10-01	31	34	3	0
2013-11-01	34	15	2	0
2013-12-01	21	19	0	0
2014-01-01	26	7	2	0
2014-02-01	29	19	0	0
2014-03-01	30	32	0	0
2014-04-01	21	19	3	0
2014-05-01	38	26	4	0
2014-06-01	37	12	1	0
2014-07-01	38	11	17	0
2014-08-01	36	24	2	0
2014-09-01	45	20	2	0
2014-10-01	51	15	1	0
2014-11-01	31	22	3	0
2014-12-01	26	7	0	0
2015-01-01	45	12	5	0
2015-02-01	26	1	2	0
2015-03-01	34	16	2	0
2015-04-01	27	13	2	0
2015-05-01	36	22	6	0
2015-06-01	49	21	1	4
2015-07-01	39	17	0	0
2015-08-01	51	11	0	0
2015-09-01	36	15	0	1
2015-10-01	56	16	3	0
2015-11-01	55	19	3	1
2015-12-01	38	9	0	0
2016-01-01	28	13	2	0
2016-02-01	41	11	3	0
2016-03-01	46	13	4	0
2016-04-01	38	9	1	0
