date	html	pdf	abstract	epdf
2011-12-01	0	0	1	0
2012-01-01	61	28	1	0
2012-02-01	30	23	1	0
2012-03-01	64	21	10	0
2012-04-01	75	17	6	0
2012-05-01	94	26	4	0
2012-06-01	56	9	7	0
2012-07-01	50	21	7	0
2012-08-01	43	10	1	0
2012-09-01	61	13	1	0
2012-10-01	53	8	1	0
2012-11-01	73	7	0	0
2012-12-01	55	16	2	0
2013-01-01	33	7	2	0
2013-02-01	35	15	2	0
2013-03-01	74	32	3	0
2013-04-01	109	28	3	0
2013-05-01	86	17	0	0
2013-06-01	36	7	4	0
2013-07-01	55	14	4	0
2013-08-01	42	10	3	0
2013-09-01	33	12	1	0
2013-10-01	67	24	0	0
2013-11-01	50	26	1	0
2013-12-01	33	24	0	0
2014-01-01	21	20	3	0
2014-02-01	30	44	0	0
2014-03-01	42	28	1	0
2014-04-01	44	24	2	0
2014-05-01	71	53	3	0
2014-06-01	46	37	1	0
2014-07-01	33	27	8	0
2014-08-01	47	18	1	0
2014-09-01	41	12	5	0
2014-10-01	67	17	2	0
2014-11-01	82	22	1	0
2014-12-01	38	13	2	0
2015-01-01	56	11	6	0
2015-02-01	37	11	2	0
2015-03-01	53	15	2	0
2015-04-01	82	23	2	0
2015-05-01	76	28	11	0
2015-06-01	70	22	1	5
2015-07-01	60	17	0	0
2015-08-01	39	17	1	0
2015-09-01	54	20	0	0
2015-10-01	71	17	2	0
2015-11-01	52	36	4	0
2015-12-01	45	29	0	0
2016-01-01	36	20	1	1
2016-02-01	30	13	0	0
2016-03-01	48	18	1	0
2016-04-01	40	11	7	0
