date	html	pdf	abstract	epdf
2013-08-01	14	4	9	0
2013-09-01	13	6	0	0
2013-10-01	15	3	4	0
2013-11-01	12	4	2	0
2013-12-01	11	6	0	0
2014-01-01	7	4	2	0
2014-02-01	8	4	0	0
2014-03-01	6	6	1	0
2014-04-01	13	2	1	0
2014-05-01	2	2	3	0
2014-06-01	2	2	1	0
2014-07-01	15	3	17	0
2014-08-01	6	2	1	0
2014-09-01	5	1	4	0
2014-10-01	5	1	2	0
2014-11-01	2	2	1	0
2014-12-01	8	2	3	0
2015-01-01	21	1	3	0
2015-02-01	8	1	2	0
2015-03-01	7	4	2	0
2015-04-01	4	3	1	0
2015-05-01	6	3	5	0
2015-06-01	5	4	1	1
2015-07-01	4	1	2	0
2015-08-01	0	1	0	0
2015-09-01	3	1	1	0
2015-10-01	10	0	2	0
2015-11-01	12	4	2	0
2015-12-01	13	1	1	0
2016-01-01	7	4	2	0
2016-02-01	3	3	0	0
2016-03-01	12	5	0	0
2016-04-01	7	4	3	0
