date	html	pdf	abstract	epdf
2012-10-01	40	14	4	0
2012-11-01	23	11	7	0
2012-12-01	21	5	3	0
2013-01-01	27	16	5	0
2013-02-01	19	9	4	0
2013-03-01	47	23	5	0
2013-04-01	51	22	3	0
2013-05-01	28	34	5	0
2013-06-01	6	9	4	0
2013-07-01	4	15	5	0
2013-08-01	7	12	3	0
2013-09-01	10	27	1	0
2013-10-01	18	24	1	0
2013-11-01	21	30	2	0
2013-12-01	7	6	0	0
2014-01-01	19	12	6	0
2014-02-01	14	9	0	0
2014-03-01	22	24	4	0
2014-04-01	20	14	4	0
2014-05-01	31	35	4	0
2014-06-01	8	9	4	0
2014-07-01	20	12	11	0
2014-08-01	20	12	4	0
2014-09-01	12	9	5	0
2014-10-01	25	10	3	0
2014-11-01	35	15	3	0
2014-12-01	17	14	6	0
2015-01-01	30	3	9	0
2015-02-01	24	10	4	0
2015-03-01	30	13	4	0
2015-04-01	29	7	5	0
2015-05-01	39	19	7	0
2015-06-01	61	23	5	2
2015-07-01	23	13	3	2
2015-08-01	23	11	1	0
2015-09-01	35	9	2	0
2015-10-01	35	23	4	0
2015-11-01	31	19	2	0
2015-12-01	21	6	3	0
2016-01-01	18	13	3	0
2016-02-01	9	19	1	0
2016-03-01	33	4	4	0
2016-04-01	28	12	2	0
