date	html	pdf	abstract	epdf
2013-11-01	19	7	2	0
2013-12-01	50	6	3	0
2014-01-01	37	11	12	0
2014-02-01	20	15	6	0
2014-03-01	20	33	0	0
2014-04-01	18	4	1	0
2014-05-01	37	7	1	0
2014-06-01	22	3	0	0
2014-07-01	26	5	11	0
2014-08-01	31	9	3	0
2014-09-01	29	4	1	0
2014-10-01	13	4	1	0
2014-11-01	9	4	2	0
2014-12-01	11	5	3	0
2015-01-01	36	13	3	0
2015-02-01	10	5	2	0
2015-03-01	21	14	2	0
2015-04-01	17	18	3	0
2015-05-01	21	14	5	1
2015-06-01	15	30	1	0
2015-07-01	19	17	2	0
2015-08-01	12	21	0	0
2015-09-01	19	13	1	0
2015-10-01	27	10	4	0
2015-11-01	22	18	3	1
2015-12-01	19	8	1	0
2016-01-01	18	28	4	0
2016-02-01	9	23	0	0
2016-03-01	13	32	0	0
2016-04-01	24	10	1	0
