date	html	pdf	abstract	epdf
2014-05-01	42	9	3	0
2014-06-01	30	16	7	0
2014-07-01	25	29	29	0
2014-08-01	22	20	7	0
2014-09-01	43	6	2	0
2014-10-01	24	7	2	0
2014-11-01	40	10	1	0
2014-12-01	13	2	0	0
2015-01-01	43	4	1	0
2015-02-01	38	15	2	0
2015-03-01	42	24	2	0
2015-04-01	40	7	2	0
2015-05-01	44	20	5	0
2015-06-01	52	20	2	0
2015-07-01	36	6	0	1
2015-08-01	37	5	0	0
2015-09-01	32	12	1	0
2015-10-01	22	25	2	0
2015-11-01	32	23	4	0
2015-12-01	27	11	6	0
2016-01-01	16	17	2	0
2016-02-01	34	14	2	0
2016-03-01	24	8	2	0
2016-04-01	35	7	0	0
