date	html	pdf	abstract	epdf
2014-02-01	9	3	1	0
2014-03-01	18	3	3	0
2014-04-01	19	5	6	0
2014-05-01	9	8	13	0
2014-06-01	16	12	6	0
2014-07-01	39	1	15	0
2014-08-01	15	14	3	0
2014-09-01	14	6	5	0
2014-10-01	6	11	3	0
2014-11-01	5	7	4	0
2014-12-01	9	8	2	0
2015-01-01	25	7	4	0
2015-02-01	5	9	7	0
2015-03-01	10	21	3	0
2015-04-01	10	14	4	0
2015-05-01	17	22	10	1
2015-06-01	15	35	4	1
2015-07-01	8	10	5	0
2015-08-01	5	11	1	0
2015-09-01	6	6	1	0
2015-10-01	14	13	4	0
2015-11-01	19	11	2	0
2015-12-01	22	12	5	0
2016-01-01	10	11	6	1
2016-02-01	5	4	2	0
2016-03-01	17	14	0	0
2016-04-01	12	14	4	0
